activity,x-axis,y-axis,z-axis
Sitting,-4.25,-2.26,8.349273
Sitting,-4.21,-2.26,8.349273
Sitting,-4.21,-2.26,8.308413
Sitting,-4.29,-2.26,8.308413
Sitting,-4.29,-2.22,8.349273
Sitting,-4.33,-2.26,8.308413
Sitting,-4.25,-2.22,8.308413
Sitting,-4.18,-2.22,8.308413
Sitting,-4.18,-2.3,8.308413
Sitting,-4.29,-2.22,8.281172
Sitting,-4.29,-2.22,8.281172
Sitting,-4.33,-2.22,8.281172
Sitting,-4.29,-2.26,8.308413
Sitting,-4.18,-2.22,8.308413
Sitting,-4.21,-2.26,8.349273
Sitting,-4.21,-2.22,8.308413
Sitting,-4.29,-2.22,8.308413
Sitting,-4.25,-2.22,8.308413
Sitting,-4.29,-2.22,8.349273
Sitting,-4.25,-2.22,8.349273
Sitting,-4.29,-2.22,8.281172
Sitting,-4.25,-2.18,8.308413
Sitting,-4.21,-2.26,8.281172
Sitting,-4.21,-2.18,8.308413
Sitting,-4.21,-2.22,8.308413
Sitting,-4.21,-2.22,8.308413
Sitting,-4.29,-2.26,8.281172
Sitting,-4.29,-2.22,8.349273
Sitting,-4.37,-2.18,8.308413
Sitting,-4.25,-2.26,8.281172
Sitting,-4.25,-2.18,8.281172
Sitting,-4.29,-2.22,8.308413
Sitting,-4.33,-2.18,8.308413
Sitting,-4.37,-2.22,8.349273
Sitting,-4.29,-2.22,8.308413
Sitting,-4.29,-2.22,8.281172
Sitting,-4.25,-2.18,8.349273
Sitting,-4.29,-2.18,8.308413
Sitting,-4.33,-2.22,8.308413
Sitting,-4.29,-2.18,8.349273
Sitting,-4.21,-2.22,8.281172
Sitting,-4.21,-2.22,8.390134
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.22,8.281172
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.22,8.281172
Sitting,-4.21,-2.26,8.281172
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.26,8.281172
Sitting,-4.21,-2.22,8.308413
Sitting,-4.25,-2.26,8.349273
Sitting,-4.25,-2.26,8.390134
Sitting,-4.21,-2.18,8.308413
Sitting,-4.21,-2.18,8.308413
Sitting,-4.25,-2.22,8.281172
Sitting,-4.25,-2.26,8.308413
Sitting,-4.25,-2.26,8.308413
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.26,8.349273
Sitting,-4.25,-2.26,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.18,-2.22,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.21,-2.18,8.349273
Sitting,-4.21,-2.22,8.349273
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.18,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.25,-2.26,8.281172
Sitting,-4.25,-2.22,8.308413
Sitting,-4.29,-2.26,8.308413
Sitting,-4.29,-2.22,8.390134
Sitting,-4.37,-2.22,8.349273
Sitting,-4.37,-2.22,8.349273
Sitting,-4.29,-2.18,8.349273
Sitting,-4.33,-2.22,8.390134
Sitting,-4.29,-2.22,8.390134
Sitting,-4.29,-2.22,8.390134
Sitting,-4.33,-2.26,8.349273
Sitting,-4.29,-2.26,8.390134
Sitting,-4.29,-2.22,8.308413
Sitting,-4.37,-2.22,8.349273
Sitting,-4.29,-2.18,8.349273
Sitting,-4.33,-2.22,8.390134
Sitting,-4.33,-2.22,8.390134
Sitting,-4.33,-2.22,8.349273
Sitting,-4.37,-2.26,8.390134
Sitting,-4.29,-2.26,8.390134
Sitting,-4.29,-2.22,8.349273
Sitting,-4.33,-2.26,8.349273
Sitting,-4.33,-2.22,8.390134
Sitting,-4.25,-2.22,8.308413
Sitting,-4.33,-2.26,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.25,-2.26,8.390134
Sitting,-4.29,-2.22,8.349273
Sitting,-4.25,-2.26,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.29,-2.22,8.390134
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.22,8.349273
Sitting,-4.29,-2.22,8.349273
Sitting,-4.29,-2.22,8.349273
Sitting,-4.33,-2.22,8.390134
Sitting,-4.25,-2.22,8.308413
Sitting,-4.21,-2.18,8.349273
Sitting,-4.21,-2.18,8.308413
Sitting,-4.29,-2.18,8.240311
Sitting,-4.25,-2.18,8.308413
Sitting,-4.21,-2.18,8.281172
Sitting,-4.21,-2.18,8.308413
Sitting,-4.21,-2.18,8.240311
Sitting,-4.21,-2.14,8.240311
Sitting,-4.21,-2.18,8.308413
Sitting,-4.18,-2.18,8.308413
Sitting,-4.18,-2.14,8.281172
Sitting,-4.25,-2.22,8.308413
Sitting,-4.25,-2.22,8.240311
Sitting,-4.25,-2.22,8.281172
Sitting,-4.25,-2.18,8.281172
Sitting,-4.21,-2.22,8.281172
Sitting,-4.18,-2.26,8.281172
Sitting,-4.21,-2.22,8.308413
Sitting,-4.21,-2.18,8.281172
Sitting,-4.18,-2.22,8.281172
Sitting,-4.21,-2.22,8.308413
Sitting,-4.25,-2.22,8.308413
Sitting,-4.21,-2.22,8.308413
Sitting,-4.14,-2.22,8.281172
Sitting,-4.14,-2.11,8.499097
Sitting,-4.1,-2.03,8.430995
Sitting,-4.25,-2.07,8.499097
Sitting,-4.44,-2.53,8.049625
Sitting,-4.56,-2.87,7.6273947
Sitting,-4.21,-3.06,7.43671
Sitting,4.29,2.98,8.281172
Sitting,4.21,2.98,8.117727
Sitting,4.29,3.02,8.158588
Sitting,4.29,2.83,8.076866
Sitting,4.25,2.87,8.158588
Sitting,4.25,2.87,8.117727
Sitting,4.33,2.96,8.158588
Sitting,4.33,2.96,8.158588
Sitting,4.29,2.91,8.158588
Sitting,4.25,2.91,8.158588
Sitting,4.29,2.91,8.19945
Sitting,4.25,2.87,8.19945
Sitting,4.33,2.91,8.19945
Sitting,4.29,2.91,8.19945
Sitting,4.29,2.76,8.049625
Sitting,4.18,2.91,8.19945
Sitting,4.18,2.91,8.158588
Sitting,4.29,2.96,8.117727
Sitting,4.37,2.87,8.049625
Sitting,4.33,3.06,8.049625
Sitting,4.25,3.11,8.19945
Sitting,4.33,2.91,8.117727
Sitting,4.33,2.91,8.117727
Sitting,4.37,3.02,8.117727
Sitting,4.33,3.02,8.19945
Sitting,4.33,2.96,8.076866
Sitting,4.44,2.98,8.076866
Sitting,4.4,2.91,8.076866
Sitting,4.25,2.91,8.117727
Sitting,4.25,2.98,8.117727
Sitting,4.33,2.83,8.008764
Sitting,4.29,3.02,8.076866
Sitting,4.21,3.15,8.158588
Sitting,4.25,3.15,8.117727
Sitting,4.37,3.02,8.076866
Sitting,4.33,2.98,8.158588
Sitting,4.25,3.02,8.117727
Sitting,4.25,3.06,8.076866
Sitting,4.37,3.11,8.076866
Sitting,4.29,3.11,8.049625
Sitting,4.25,3.06,8.117727
Sitting,4.21,2.98,8.076866
Sitting,4.29,3.11,8.076866
Sitting,4.25,3.11,8.049625
Sitting,4.29,3.15,8.117727
Sitting,4.29,3.11,8.076866
Sitting,4.25,2.87,8.049625
Sitting,4.25,3.06,8.158588
Sitting,4.33,3.17,8.076866
Sitting,4.21,3.17,8.158588
Sitting,4.21,3.02,8.117727
Sitting,4.4,2.72,8.117727
Sitting,4.4,2.72,8.117727
Sitting,4.37,2.98,8.076866
Sitting,4.18,3.11,8.117727
Sitting,4.14,3.15,8.117727
Sitting,4.29,3.06,8.008764
Sitting,4.44,3.06,8.076866
Sitting,4.37,3.11,8.049625
Sitting,4.33,2.91,8.049625
Sitting,4.25,2.98,8.049625
Sitting,4.29,3.17,8.049625
Sitting,4.29,3.11,8.049625
Sitting,4.33,2.96,8.076866
Sitting,4.25,3.06,8.158588
Sitting,4.37,3.11,8.008764
Sitting,4.4,3.06,8.008764
Sitting,4.37,3.06,8.076866
Sitting,4.33,3.11,8.049625
Sitting,4.33,3.11,8.008764
Sitting,4.33,3.06,8.049625
Sitting,4.29,3.02,8.008764
Sitting,4.29,3.02,8.117727
Sitting,4.29,3.02,8.076866
Sitting,4.29,3.11,8.076866
Sitting,4.37,3.06,8.049625
Sitting,4.33,3.11,8.049625
Sitting,4.25,3.06,8.076866
Sitting,4.29,3.06,8.049625
Sitting,4.33,3.02,8.049625
Sitting,4.25,3.02,8.049625
Sitting,4.25,3.06,8.076866
Sitting,4.25,2.96,8.049625
Sitting,4.29,3.02,8.076866
Sitting,4.25,3.06,8.117727
Sitting,4.29,3.02,8.117727
Sitting,4.21,3.02,8.076866
Sitting,4.21,3.02,8.158588
Sitting,4.21,2.98,8.19945
Sitting,4.21,2.98,8.117727
Sitting,4.25,3.06,8.076866
Sitting,4.21,3.06,8.117727
Sitting,4.18,3.02,8.117727
Sitting,4.21,3.02,8.117727
Sitting,4.21,3.02,8.076866
Sitting,4.25,3.02,8.19945
Sitting,4.14,2.98,8.19945
Sitting,4.14,2.98,8.158588
Sitting,4.18,2.98,8.076866
Sitting,4.18,3.02,8.117727
Sitting,4.14,3.02,8.117727
Sitting,4.18,3.02,8.076866
Sitting,4.29,2.96,8.19945
Sitting,4.18,3.02,8.117727
Sitting,4.25,2.98,8.117727
Sitting,4.14,2.96,8.19945
Sitting,4.14,2.96,8.158588
Sitting,4.1,3.02,8.049625
Sitting,4.4,3.11,7.9679036
Sitting,3.99,3.26,8.499097
Sitting,4.29,2.98,8.117727
Sitting,3.79,2.34,8.117727
Sitting,4.25,3.15,8.281172
Sitting,4.33,2.96,8.008764
Sitting,4.21,3.06,8.117727
Sitting,4.21,2.91,8.117727
Sitting,4.29,2.98,8.240311
Sitting,4.25,3.17,8.158588
Sitting,4.14,3.11,8.19945
Sitting,4.1,3.06,8.158588
Sitting,4.1,2.96,8.240311
Sitting,4.14,2.96,8.240311
Sitting,4.14,2.98,8.19945
Sitting,4.18,3.02,8.19945
Sitting,4.18,3.02,8.117727
Sitting,4.14,2.98,8.117727
Sitting,4.06,3.02,8.117727
Sitting,4.14,3.02,8.117727
Sitting,4.18,2.98,8.158588
Sitting,4.21,2.98,8.158588
Sitting,4.14,3.02,8.117727
Sitting,4.1,3.06,8.19945
Sitting,4.14,3.06,8.158588
Sitting,4.1,2.98,8.158588
Sitting,4.14,3.06,8.158588
Sitting,4.1,3.02,8.158588
Sitting,4.18,3.02,8.19945
Sitting,4.14,3.02,8.19945
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.06,8.19945
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.19945
Sitting,4.14,2.98,8.117727
Sitting,4.18,3.02,8.117727
Sitting,4.14,3.02,8.158588
Sitting,4.18,3.02,8.19945
Sitting,4.18,3.02,8.158588
Sitting,4.14,2.98,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.1,3.06,8.158588
Sitting,4.1,3.06,8.158588
Sitting,4.18,3.02,8.19945
Sitting,4.14,3.02,8.158588
Sitting,4.14,2.98,8.158588
Sitting,4.18,3.02,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.14,2.98,8.240311
Sitting,4.1,3.02,8.158588
Sitting,4.14,2.98,8.19945
Sitting,4.14,2.98,8.158588
Sitting,4.18,3.06,8.158588
Sitting,4.14,2.98,8.158588
Sitting,4.14,3.02,8.19945
Sitting,4.1,3.02,8.158588
Sitting,4.1,3.02,8.117727
Sitting,4.14,3.02,8.19945
Sitting,4.14,2.98,8.19945
Sitting,4.14,3.02,8.19945
Sitting,4.14,2.98,8.19945
Sitting,4.1,2.98,8.19945
Sitting,4.1,3.02,8.240311
Sitting,4.06,2.96,8.19945
Sitting,4.14,2.98,8.158588
Sitting,4.14,3.02,8.19945
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.117727
Sitting,4.1,3.02,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.06,8.158588
Sitting,4.1,3.06,8.19945
Sitting,4.1,3.02,8.117727
Sitting,4.14,3.02,8.158588
Sitting,4.14,3.02,8.117727
Sitting,4.1,3.02,8.117727
Sitting,4.14,3.02,8.158588
Sitting,4.1,2.96,8.19945
Sitting,4.14,2.98,8.19945
Sitting,4.14,3.02,8.158588
Sitting,4.1,2.98,8.19945
Sitting,4.14,3.02,8.19945
Sitting,4.1,3.02,8.19945
Sitting,4.1,3.02,8.117727
Sitting,4.1,3.02,8.158588
Sitting,4.1,2.98,8.19945
Sitting,4.14,3.02,8.240311
Sitting,4.06,2.98,8.19945
Sitting,4.1,2.98,8.240311
Sitting,4.1,2.98,8.240311
Standing,-1.88,9.85,-0.23154591
Standing,-0.19,9.92,-0.5720546
Standing,-0.61,10.27,-0.88532263
Standing,0.76,10.57,-1.7570249
Standing,0.42,9.47,-1.1168685
Standing,0.38,9.47,-1.9477097
Standing,-1.04,10.65,-1.525479
Standing,-1.92,9.51,-0.5720546
Standing,-1.31,9.85,-0.53119355
Standing,-0.08,9.92,-1.7570249
Standing,1.73,9.77,-0.8036005
Standing,1.5,9.92,-1.4573772
Standing,1.27,10.5,-1.879608
Standing,0.61,10.12,-1.9885708
Standing,-0.53,9.77,-1.879608
Standing,-0.42,9.62,-1.6480621
Standing,0.65,10.42,-2.2201166
Standing,0.65,10.42,-2.2201166
Standing,1.61,9.38,-1.8387469
Standing,1.61,9.43,-1.525479
Standing,1.61,9.43,-1.525479
Standing,0.95,10.27,-1.3075534
Standing,0.19,10.38,-1.1849703
Standing,0.31,9.81,-1.4165162
Standing,1.12,9.62,-1.6889231
Standing,1.23,9.85,-1.6480621
Standing,1.04,9.7,-1.8387469
Standing,0.57,9.89,-2.0294318
Standing,0.65,9.96,-1.9885708
Standing,0.95,9.96,-1.7570249
Standing,1.42,10.0,-1.7297841
Standing,1.69,9.89,-1.525479
Standing,1.46,10.0,-1.4165162
Standing,0.69,9.77,-1.6889231
Standing,0.08,9.96,-1.9477097
Standing,-0.08,10.19,-2.1111538
Standing,0.38,9.72,-1.9885708
Standing,0.93,10.12,-2.1111538
Standing,1.33,9.62,-1.9885708
Standing,1.08,9.85,-1.9477097
Standing,0.8,9.77,-1.7570249
Standing,0.69,10.34,-1.6889231
Standing,0.72,9.66,-1.3075534
Standing,0.69,10.0,-1.3756552
Standing,0.93,9.62,-1.4573772
Standing,0.76,10.12,-1.607201
Standing,0.93,9.72,-1.7978859
Standing,0.76,10.23,-1.9885708
Standing,0.76,9.23,-1.920469
Standing,0.57,10.34,-2.1383946
Standing,0.99,9.58,-1.879608
Standing,1.33,10.04,-1.7978859
Standing,1.61,9.85,-1.4165162
Standing,0.61,10.15,-0.88532263
Standing,0.53,9.58,-1.4573772
Standing,0.15,10.19,-1.920469
Standing,0.34,9.85,-1.334794
Standing,0.8,10.31,-1.7978859
Standing,0.69,9.53,-1.9477097
Standing,0.8,9.92,-1.879608
Standing,0.5,10.04,-1.1849703
Standing,1.12,9.43,-1.7978859
Standing,1.31,10.27,-1.2666923
Standing,1.5,9.77,-1.607201
Standing,0.46,10.04,-0.9125633
Standing,0.31,9.85,-1.0760075
Standing,0.61,10.19,-1.1849703
Standing,0.72,9.81,-1.1849703
Standing,1.04,9.92,-1.9885708
Standing,0.99,9.77,-1.7297841
Standing,0.76,10.04,-1.7978859
Standing,0.69,9.81,-1.4982382
Standing,0.8,10.27,-1.2258313
Standing,0.8,9.43,-1.4573772
Standing,1.04,9.92,-1.3075534
Standing,1.04,10.19,-1.607201
Standing,0.53,9.89,-1.6889231
Standing,0.31,9.92,-1.7570249
Standing,0.95,9.72,-1.6480621
Standing,1.27,10.04,-1.7297841
Standing,1.18,9.72,-1.525479
Standing,0.84,10.08,-1.4573772
Standing,0.76,9.77,-1.3756552
Standing,0.65,10.0,-1.607201
Standing,0.89,9.85,-1.4573772
Standing,1.04,9.96,-1.607201
Standing,0.89,9.89,-1.6889231
Standing,0.61,9.77,-1.607201
Standing,0.95,9.96,-1.8387469
Standing,0.95,9.89,-1.525479
Standing,0.53,10.04,-1.1849703
Standing,1.04,9.92,-1.334794
Standing,0.69,9.92,-1.334794
Standing,0.99,9.81,-1.6480621
Standing,0.84,9.81,-1.6480621
Standing,0.95,9.81,-1.6889231
Standing,0.69,9.89,-1.3756552
Standing,0.84,9.89,-1.607201
Standing,0.89,9.89,-1.3756552
Standing,0.69,10.04,-1.3756552
Standing,0.99,9.72,-1.607201
Standing,0.69,9.77,-1.607201
Standing,0.42,10.31,-1.607201
Standing,-0.04,10.08,-1.879608
Standing,0.11,9.47,-1.6480621
Standing,1.14,9.96,-1.56634
Standing,2.34,9.92,-0.6537767
Standing,2.72,9.85,0.46309182
Standing,1.5,9.51,-1.2258313
Standing,0.76,10.08,-1.7978859
Standing,-0.08,10.04,-1.2666923
Standing,-0.42,10.15,-1.607201
Standing,-0.19,9.77,-1.7297841
Standing,0.61,9.96,-1.4982382
Standing,1.23,9.72,-1.4982382
Standing,0.99,10.08,-1.4573772
Standing,0.99,10.08,-1.4573772
Standing,0.53,10.04,-1.3075534
Standing,-0.23,10.88,-1.4982382
Standing,-0.99,8.69,-0.9125633
Standing,2.03,10.0,-1.1849703
Standing,1.73,9.77,-2.8330324
Standing,2.34,10.34,-1.6889231
Standing,0.69,9.72,-1.525479
Standing,-1.73,10.53,0.95342433
Standing,0.93,9.43,-1.2666923
Standing,0.99,10.19,0.040861044
Standing,0.61,9.66,-1.6889231
Standing,0.15,10.34,-1.4573772
Standing,0.34,9.58,0.92618364
Standing,5.52,10.65,-2.4516625
Standing,-6.51,10.12,0.23154591
Standing,1.73,9.34,-0.6537767
Standing,0.53,9.92,-1.1441092
Standing,1.42,9.43,-2.1111538
Standing,0.8,10.42,-0.7218784
Standing,0.38,9.92,-1.3075534
Standing,1.08,9.81,-1.1849703
Standing,0.76,9.92,-1.56634
Standing,-0.38,10.76,0.14982383
Standing,-0.65,9.3,-1.0351465
Standing,0.95,9.81,-1.920469
Standing,1.27,10.27,-1.334794
Standing,1.23,9.77,-1.3075534
Standing,0.57,9.89,-1.4573772
Standing,0.27,10.0,-0.84446156
Standing,1.14,9.85,-1.2666923
Standing,0.19,10.12,-1.56634
Standing,0.61,9.92,-1.1849703
Standing,0.69,10.12,-1.334794
Standing,0.76,9.66,-1.525479
Standing,0.69,9.92,-1.7570249
Standing,1.04,9.81,-1.3756552
Standing,0.95,9.96,-1.3075534
Standing,0.69,9.81,-1.1441092
Standing,0.8,9.85,-1.2258313
Standing,1.04,9.96,-1.525479
Standing,0.84,10.12,-1.2666923
Standing,0.72,9.77,-1.4982382
Standing,0.61,9.77,-1.4165162
Standing,1.12,9.66,-1.3756552
Standing,1.54,10.08,-1.1441092
Standing,1.5,9.81,-1.1441092
Standing,0.95,10.04,-1.3075534
Standing,0.8,9.72,-1.525479
Standing,0.5,10.0,-1.7297841
Standing,0.46,9.81,-1.7297841
Standing,0.53,9.92,-1.8387469
Standing,1.18,9.66,-1.607201
Standing,1.23,10.31,-1.6480621
Standing,0.8,9.72,-1.56634
Standing,0.31,10.0,-1.3756552
Standing,0.95,9.7,-1.7978859
Standing,1.23,10.0,-1.607201
Standing,0.95,9.72,-1.879608
Standing,0.8,9.96,-1.525479
Standing,2.3,9.72,-1.7570249
Standing,-0.11,10.0,-0.61291564
Standing,0.65,9.81,-0.9942854
Standing,1.18,9.85,-1.8387469
Standing,1.23,9.89,-1.6480621
Standing,0.95,9.92,-1.9885708
Standing,0.89,9.66,-1.607201
Standing,1.33,9.92,-1.56634
Standing,1.69,9.77,-1.2666923
Standing,0.76,9.92,-0.9942854
Standing,0.23,9.92,-1.56634
Standing,0.42,10.23,-1.4573772
Standing,0.95,9.81,-1.879608
Standing,1.18,9.81,-1.6889231
Standing,1.42,9.62,-1.7978859
Standing,1.04,9.92,-1.607201
Standing,0.61,9.85,-1.4573772
Standing,0.8,10.19,-0.95342433
Standing,0.89,9.81,-1.1168685
Standing,0.95,9.89,-1.2258313
Standing,1.38,9.7,-1.4165162
Standing,1.95,9.77,-1.4573772
Standing,1.69,9.77,-1.3075534
Standing,0.65,9.96,-1.4165162
Standing,-0.11,9.96,-0.95342433
Standing,0.93,10.0,-1.1849703
Standing,1.61,9.96,-0.7627395
Standing,0.89,9.85,-1.4982382
Standing,0.08,10.08,-1.2258313
Standing,0.0,10.0,-0.50395286
Standing,0.89,9.47,-3.6774938
Standing,0.99,10.34,0.08172209
Standing,0.89,9.85,0.42223078
Standing,0.5,9.72,-2.4108016
Standing,0.89,10.04,-1.1849703
Standing,1.33,9.77,-1.6480621
Standing,0.76,10.04,-1.7297841
Standing,0.08,9.72,-1.2666923
Standing,0.38,10.19,-0.95342433
Standing,0.84,9.96,-0.7218784
Standing,0.15,9.89,-1.2258313
Standing,0.38,10.04,-1.334794
Standing,0.76,9.92,-1.334794
Standing,0.72,9.89,-0.9942854
Standing,0.34,10.0,-0.88532263
Standing,0.65,9.77,-1.1168685
Standing,0.42,9.89,-1.334794
Standing,0.57,9.85,-1.2258313
Standing,0.76,9.89,-0.9125633
Standing,0.61,9.92,-0.84446156
Standing,0.5,10.08,-0.8036005
Standing,0.61,9.85,-1.2666923
Standing,0.69,9.92,-1.4982382
Standing,0.57,10.04,-1.334794
Standing,-0.15,10.12,-1.3075534
Standing,0.89,9.66,-0.5720546
Standing,1.31,9.81,-1.6480621
Standing,0.95,9.89,-1.525479
Standing,0.5,9.96,-1.56634
Standing,0.38,10.08,-1.607201
Standing,0.38,9.85,-0.95342433
Standing,0.69,10.12,-0.95342433
Standing,1.04,9.77,-1.334794
Standing,0.95,10.12,-1.3756552
Standing,0.89,9.62,-1.607201
Standing,0.19,10.23,-1.525479
Standing,1.42,9.96,-0.7218784
Standing,1.88,9.96,-1.607201
Standing,1.31,9.43,-1.6889231
Standing,0.8,10.27,-1.879608
Standing,0.69,9.51,-1.6480621
Standing,0.76,9.89,-1.7297841
Standing,0.31,10.57,-1.4573772
Standing,-0.23,9.77,-1.1849703
Standing,-0.91,9.89,-1.6480621
Standing,0.42,9.58,-1.4165162
Standing,1.88,10.15,-1.4573772
Standing,2.68,9.96,-1.3756552
Standing,3.11,9.47,-0.8036005
Standing,1.99,9.77,-1.0351465
Standing,1.14,10.15,-1.8387469
Standing,0.72,9.38,-1.56634
Standing,0.27,10.42,-1.4982382
Standing,-0.15,9.96,-1.6889231
Standing,-0.08,9.96,-1.7297841
Standing,0.93,9.85,-1.7297841
Standing,1.61,9.77,-1.7570249
Standing,1.61,9.92,-1.6480621
Standing,0.99,9.89,-1.607201
Standing,0.5,9.92,-1.4573772
Standing,0.89,9.85,-1.2666923
Standing,0.93,10.15,-1.3756552
Standing,1.08,9.72,-1.4165162
Standing,1.38,10.08,-1.56634
Standing,1.18,9.92,-1.607201
Standing,0.5,10.08,-1.6889231
Standing,0.46,9.47,-1.6480621
Standing,1.04,9.92,-1.7297841
Standing,1.27,10.12,-1.7978859
Standing,0.69,9.77,-1.7297841
Standing,0.72,9.81,-1.525479
Standing,1.57,9.92,-1.56634
Standing,1.57,9.81,-1.4573772
Standing,0.8,9.92,-1.1849703
Standing,0.65,9.96,-1.525479
Standing,1.04,9.72,-1.4982382
Standing,1.08,9.92,-1.6889231
Standing,1.04,9.77,-1.56634
Standing,0.8,9.92,-1.56634
Standing,0.84,9.96,-1.2666923
Standing,0.93,10.0,-1.3756552
Standing,0.84,9.7,-1.3075534
Standing,1.04,9.89,-1.4573772
Standing,1.14,9.7,-1.4982382
Standing,0.76,10.12,-1.4165162
Standing,0.8,9.85,-1.1441092
Standing,0.93,10.0,-1.1168685
Standing,0.95,9.77,-1.2666923
Standing,1.08,9.92,-1.2258313
Standing,1.18,9.85,-1.4165162
Standing,0.93,9.89,-1.1849703
Standing,0.72,10.04,-1.2666923
Standing,0.65,10.08,-1.1849703
Standing,0.95,9.72,-1.2258313
Standing,1.08,9.85,-1.4165162
Standing,0.8,10.0,-0.9942854
Standing,0.8,10.38,-0.88532263
Standing,0.15,9.58,-1.2666923
Standing,1.08,9.72,-1.0351465
Standing,1.99,9.38,-1.525479
Standing,2.18,10.08,-1.1168685
Standing,1.14,9.89,-0.7627395
Standing,0.27,9.92,-0.6946377
Standing,0.99,10.0,-0.61291564
Standing,0.27,9.72,-2.5333846
Standing,1.57,9.62,-0.61291564
Standing,1.5,10.34,-1.920469
Standing,-0.27,10.15,-1.525479
Standing,-1.42,10.08,-1.525479
Standing,-0.89,9.81,-1.9477097
Standing,0.31,10.27,-1.9477097
Standing,0.76,9.38,-2.0294318
Standing,1.69,9.66,-1.3756552
Standing,2.53,10.57,-0.8036005
Standing,1.88,9.38,-0.08172209
Standing,0.65,9.89,-1.2258313
Standing,-0.15,10.19,-1.2258313
Standing,-0.08,10.0,-1.7297841
Standing,0.19,9.89,-1.7570249
Standing,0.89,9.66,-1.6889231
Standing,1.73,9.62,-1.56634
Standing,1.92,10.0,-0.9942854
Standing,1.18,9.89,-0.88532263
Standing,1.42,9.81,-0.84446156
Standing,1.46,9.81,-1.4573772
Standing,0.19,10.27,-2.0294318
Standing,-1.53,9.92,-1.7570249
Standing,-2.6,10.31,-1.920469
Standing,-0.84,9.11,-1.920469
Standing,0.99,10.76,-0.88532263
Standing,2.64,10.5,1.1441092
Standing,2.07,9.66,-0.53119355
Standing,2.07,9.66,-0.53119355
Standing,0.69,9.51,-1.607201
Standing,0.76,9.66,-1.6480621
Standing,1.54,9.58,-1.56634
Standing,1.73,10.34,-1.3075534
Standing,0.11,10.57,0.27240697
Standing,-0.42,9.72,-1.2258313
Standing,-0.38,9.28,-1.6480621
Standing,0.15,10.0,-1.56634
Standing,1.14,10.08,-1.525479
Standing,1.84,10.27,-1.4573772
Standing,1.23,10.0,-0.61291564
Standing,0.8,9.89,-1.525479
Standing,0.5,9.77,-1.7570249
Standing,0.34,9.85,-1.607201
Standing,0.42,10.0,-1.7978859
Standing,0.46,10.04,-1.9885708
Standing,0.42,9.92,-1.7570249
Standing,0.42,9.92,-1.7570249
Standing,0.34,9.89,-1.7570249
Standing,0.89,9.89,-1.607201
Standing,0.95,10.04,-1.4573772
Standing,0.8,9.89,-0.7218784
Standing,0.61,10.0,-1.334794
Standing,0.61,9.81,-1.1441092
Standing,0.93,9.89,-1.6889231
Standing,1.18,9.77,-1.4165162
Standing,1.08,10.0,-1.2666923
Standing,0.84,9.77,-1.1441092
Standing,0.61,10.15,-1.3075534
Standing,0.34,9.77,-1.607201
Standing,0.23,10.08,-1.6889231
Standing,0.61,9.81,-1.607201
Standing,0.42,10.12,-1.6889231
Standing,0.53,9.72,-1.2258313
Standing,0.61,10.04,-1.2258313
Standing,0.99,9.58,-0.9125633
Standing,1.54,10.08,-0.88532263
Standing,1.84,9.51,-1.0760075
Standing,0.23,10.31,-1.6480621
Standing,-0.15,10.04,-0.9125633
Standing,0.46,10.23,-1.2666923
Standing,0.76,9.43,-1.2666923
Standing,0.72,9.85,-1.7978859
Standing,1.5,9.53,-1.4982382
Standing,1.38,10.34,-1.56634
Standing,0.23,10.08,-1.3075534
Standing,-0.5,10.04,-1.2666923
Standing,0.8,9.62,-1.3756552
Standing,1.27,9.92,-1.56634
Standing,1.08,9.81,-1.6480621
Standing,0.53,10.12,-1.3756552
Standing,0.72,9.85,-1.2258313
Standing,0.84,9.92,-0.9942854
Standing,0.89,9.81,-1.4573772
Standing,0.72,9.81,-1.3075534
Standing,0.93,10.04,-1.4982382
Standing,1.08,9.81,-0.6537767
Standing,1.08,10.12,-0.95342433
Standing,0.89,9.77,-1.0351465
Standing,0.15,10.12,-1.6889231
Standing,0.42,9.72,-1.334794
Standing,1.08,10.08,-1.525479
Standing,0.46,9.85,-1.2666923
Standing,-0.3,10.19,-1.3075534
Standing,0.04,9.89,-1.2258313
Standing,0.61,9.81,-1.2258313
